,frame_num,num_of_faces,percentage
269,6190_frame.jpg,0,[]
270,666_frame.jpg,0,[]
271,3851_frame.jpg,0,[]
272,6159_frame.jpg,0,[]
273,385_frame.jpg,1,[12.18764796401515]
274,1854_frame.jpg,0,[]
275,4195_frame.jpg,0,[]
276,4476_frame.jpg,1,[2.275094696969697]
277,3583_frame.jpg,1,[24.1500946969697]
278,3060_frame.jpg,0,[]
279,450_frame.jpg,1,[1.7903645833333333]
280,499_frame.jpg,1,[0.20256273674242425]
281,1253_frame.jpg,0,[]
282,1779_frame.jpg,0,[]
283,982_frame.jpg,1,[0.26100852272727276]
284,3256_frame.jpg,2,"[0.415630918560606, 0.5872691761363636]"
285,4640_frame.jpg,0,[]
286,4689_frame.jpg,0,[]
287,2250_frame.jpg,0,[]
288,2299_frame.jpg,0,[]
289,5646_frame.jpg,0,[]
290,2857_frame.jpg,1,[11.850290009469697]
291,5470_frame.jpg,1,[5.977894176136363]
292,5193_frame.jpg,0,[]
293,2066_frame.jpg,0,[]
294,2585_frame.jpg,1,[5.118963068181818]
295,5700_frame.jpg,0,[]
296,2316_frame.jpg,0,[]
297,2120_frame.jpg,1,[11.271306818181818]
298,5536_frame.jpg,0,[]
299,2911_frame.jpg,0,[]
300,2905_frame.jpg,0,[]
301,5839_frame.jpg,0,[]
302,2134_frame.jpg,0,[]
303,5522_frame.jpg,0,[]
304,5008_frame.jpg,0,[]
305,5714_frame.jpg,1,[15.918560606060606]
306,2302_frame.jpg,0,[]
307,2628_frame.jpg,1,[0.46401515151515155]
308,5187_frame.jpg,0,[]
309,5464_frame.jpg,1,[5.118963068181818]
310,2591_frame.jpg,1,[0.7458866003787878]
311,2072_frame.jpg,0,[]
312,2558_frame.jpg,1,[8.95419034090909]
313,2843_frame.jpg,0,[]
314,2244_frame.jpg,0,[]
315,5652_frame.jpg,0,[]
316,5378_frame.jpg,0,[]
317,3242_frame.jpg,1,[0.1611328125]
318,996_frame.jpg,3,"[0.7458866003787878, 0.415630918560606, 0.5326704545454545]"
319,3768_frame.jpg,0,[]
320,4654_frame.jpg,0,[]
321,444_frame.jpg,3,"[1.9910037878787878, 0.35526160037878785, 0.2864583333333333]"
322,1247_frame.jpg,0,[]
323,4462_frame.jpg,1,[6.218187736742424]
324,1889_frame.jpg,1,[5.859522964015151]
325,4181_frame.jpg,0,[]
326,1840_frame.jpg,0,[]
327,4148_frame.jpg,0,[]
328,3074_frame.jpg,1,[1.2797407670454546]
329,3597_frame.jpg,0,[]
330,4979_frame.jpg,1,[0.7885002367424242]
331,1592_frame.jpg,0,[]
332,1071_frame.jpg,0,[]
333,391_frame.jpg,1,[16.904000946969695]
334,672_frame.jpg,1,[29.16903409090909]
335,3845_frame.jpg,0,[]
336,358_frame.jpg,2,"[2.9416725852272725, 0.35526160037878785]"
337,6184_frame.jpg,0,[]
338,6467_frame.jpg,0,[]
339,1301_frame.jpg,0,[]
340,502_frame.jpg,1,[1.7579604640151514]
341,4712_frame.jpg,0,[]
342,4238_frame.jpg,1,[17.205403645833332]
343,819_frame.jpg,2,"[1.6003787878787878, 0.5326704545454545]"
344,3304_frame.jpg,2,"[9.696969696969697, 3.0257161458333335]"
345,3903_frame.jpg,1,[0.7458866003787878]
346,734_frame.jpg,1,[6.401515151515151]
347,1137_frame.jpg,1,[3.8831676136363638]
348,3132_frame.jpg,1,[2.4622691761363638]
349,3418_frame.jpg,0,[]
350,1906_frame.jpg,0,[]
351,4524_frame.jpg,3,"[1.7903645833333333, 1.3636363636363635, 0.5326704545454545]"
352,5134_frame.jpg,1,[0.9234434185606062]
353,2008_frame.jpg,0,[]
354,2522_frame.jpg,0,[]
355,5905_frame.jpg,0,[]
356,2839_frame.jpg,1,[12.272727272727273]
357,2714_frame.jpg,0,[]
358,5628_frame.jpg,2,"[0.46401515151515155, 0.6251479640151515]"
359,5302_frame.jpg,1,[1.662523674242424]
360,5843_frame.jpg,0,[]
361,2187_frame.jpg,1,[0.415630918560606]
362,2464_frame.jpg,0,[]
363,5558_frame.jpg,1,[3.5548354640151514]
364,5591_frame.jpg,0,[]
365,5072_frame.jpg,0,[]
366,5244_frame.jpg,1,[4.688091856060606]
367,2378_frame.jpg,0,[]
368,2652_frame.jpg,0,[]
369,1698_frame.jpg,0,[]
370,1651_frame.jpg,2,"[2.2385475852272725, 0.19176136363636365]"
371,578_frame.jpg,0,[]
372,6247_frame.jpg,0,[]
373,4768_frame.jpg,0,[]
374,4242_frame.jpg,0,[]
375,3654_frame.jpg,1,[1.2523674242424243]
376,863_frame.jpg,2,"[5.009469696969697, 4.428415009469696]"
377,787_frame.jpg,0,[]
378,264_frame.jpg,2,"[2.900094696969697, 0.9234434185606062]"
379,3979_frame.jpg,0,[]
380,6071_frame.jpg,2,"[8.737127130681818, 5.118963068181818]"
381,1184_frame.jpg,0,[]
382,1467_frame.jpg,0,[]
383,4845_frame.jpg,0,[]
384,3148_frame.jpg,1,[19.282818418560606]
385,3462_frame.jpg,1,[2.130681818181818]
386,3181_frame.jpg,0,[]
387,4074_frame.jpg,1,[1.3353752367424243]
388,4597_frame.jpg,1,[0.5150627367424243]
389,3238_frame.jpg,1,[0.11600378787878789]
390,925_frame.jpg,1,[19.389796401515152]
391,3712_frame.jpg,0,[]
392,4304_frame.jpg,0,[]
393,114_frame.jpg,0,[]
394,6301_frame.jpg,0,[]
395,1717_frame.jpg,1,[22.620886600378785]
396,4418_frame.jpg,0,[]
397,4132_frame.jpg,0,[]
398,3524_frame.jpg,0,[]
399,4903_frame.jpg,0,[]
400,1521_frame.jpg,0,[]
401,608_frame.jpg,0,[]
402,6137_frame.jpg,0,[]
403,322_frame.jpg,1,[0.3699100378787879]
404,6211_frame.jpg,0,[]
405,1607_frame.jpg,2,"[5.118963068181818, 1.225290009469697]"
406,3328_frame.jpg,0,[]
407,3602_frame.jpg,0,[]
408,835_frame.jpg,1,[9.17391690340909]
409,4214_frame.jpg,1,[3.3291903409090913]
410,4813_frame.jpg,0,[]
411,1431_frame.jpg,0,[]
412,6027_frame.jpg,1,[9.247750946969697]
413,718_frame.jpg,0,[]
414,232_frame.jpg,1,[0.3699100378787879]
415,4508_frame.jpg,0,[]
416,4022_frame.jpg,0,[]
417,3434_frame.jpg,1,[2.8178267045454546]
418,4678_frame.jpg,0,[]
419,4352_frame.jpg,0,[]
420,973_frame.jpg,1,[0.40009469696969696]
421,3744_frame.jpg,0,[]
422,1788_frame.jpg,0,[]
423,1741_frame.jpg,2,"[21.029977509469695, 1.1720229640151516]"
424,6357_frame.jpg,0,[]
425,468_frame.jpg,2,"[1.922940340909091, 1.069040009469697]"
426,142_frame.jpg,0,[]
427,3058_frame.jpg,0,[]
428,3091_frame.jpg,1,[6.218187736742424]
429,3572_frame.jpg,0,[]
430,4487_frame.jpg,0,[]
431,4164_frame.jpg,2,"[3.5548354640151514, 0.3130918560606061]"
432,374_frame.jpg,1,[7.895507812499999]
433,697_frame.jpg,1,[0.7044566761363636]
434,6161_frame.jpg,0,[]
435,3869_frame.jpg,0,[]
436,1577_frame.jpg,0,[]
437,1094_frame.jpg,0,[]
438,4955_frame.jpg,0,[]
439,2574_frame.jpg,1,[17.205403645833332]
440,2097_frame.jpg,1,[8.241003787878789]
441,5448_frame.jpg,0,[]
442,5162_frame.jpg,1,[9.321880918560606]
443,5481_frame.jpg,0,[]
444,5953_frame.jpg,1,[29.16903409090909]
445,5354_frame.jpg,0,[]
446,2268_frame.jpg,0,[]
447,2742_frame.jpg,0,[]
448,53_frame.jpg,1,[3.509114583333333]
449,5815_frame.jpg,0,[]
450,2929_frame.jpg,0,[]
451,5024_frame.jpg,0,[]
452,2118_frame.jpg,0,[]
453,2432_frame.jpg,1,[12.702562736742424]
454,2604_frame.jpg,0,[]
455,5738_frame.jpg,0,[]
456,5212_frame.jpg,0,[]
457,4602_frame.jpg,1,[9.100378787878787]
458,4328_frame.jpg,1,[0.810250946969697]
459,909_frame.jpg,0,[]
460,3214_frame.jpg,0,[]
461,1211_frame.jpg,1,[21.591500946969695]
462,412_frame.jpg,1,[13.405687736742426]
463,138_frame.jpg,1,[3.3291903409090913]
464,3_frame.jpg,0,[]
465,3022_frame.jpg,1,[2.6966441761363638]
466,3508_frame.jpg,2,"[0.26100852272727276, 1.0193241003787878]"
467,1816_frame.jpg,0,[]
468,4434_frame.jpg,1,[9.471028645833334]
469,6431_frame.jpg,0,[]
470,624_frame.jpg,0,[]
471,3813_frame.jpg,1,[3.4636896306818183]
